type,href,name,last_name,number,date_of_birth,place_of_birth/country,place_of_birth/city,age,height,citizenship,position,image_url,current_club/href,national_team,foot,current_market_value_start,current_market_value_end,code
player,/mio-backhaus/profil/spieler/620295,Mio,Backhaus,#1,"Apr 16, 2004",Germany,Mönchengladbach  ,19,"1,94 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/620295-1697908122.jpg?lm=1,/fc-volendam/startseite/verein/,Germany U20,right,700,k,mio-backhaus
player,/michael-zetterer/profil/spieler/196813,Michael,Zetterer,#30,"Jul 12, 1995",Germany,München  ,28,"1,87 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/196813-1660208839.jpg?lm=1,/sv-werder-bremen/startseite/verein/,,both,500,k,michael-zetterer
player,/florian-muller/profil/spieler/284769,Florian,Müller,#21,"Nov 13, 1997",Germany,Saarlouis  ,26,"1,90 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/284769-1691998669.jpg?lm=1,/sc-freiburg/startseite/verein/,,left,1.50,m,florian-muller
player,/frederik-ronnow/profil/spieler/107775,Frederik,Rönnow,#1,"Aug 4, 1992",Denmark,Horsens  ,31,"1,88 m",Denmark,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/107775-1692707378.jpg?lm=1,/1-fc-union-berlin/startseite/verein/,Denmark,right,5.50,m,frederik-ronnow
player,/alou-kuol/profil/spieler/748070,Alou,Kuol,#9,"Jul 5, 2001",Sudan,Khartum  ,22,"1,81 m",Australia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/748070-1657182529.jpg?lm=1,/central-coast-mariners/startseite/verein/,,right,300,k,alou-kuol
player,/thomas-kastanaras/profil/spieler/675565,Thomas,Kastanaras,#22,"Jan 9, 2003",Germany,Stuttgart  ,20,"1,86 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/675565-1691999148.jpg?lm=1,/vfb-stuttgart/startseite/verein/,,,700,k,thomas-kastanaras
player,/luca-pfeiffer/profil/spieler/232463,Luca,Pfeiffer,#24,"Aug 20, 1996",Germany,Bad Mergentheim  ,27,"1,96 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/232463-1691999212.jpg?lm=1,/sv-darmstadt-98/startseite/verein/,,right,1.70,m,luca-pfeiffer
player,/juan-jose-perea/profil/spieler/496767,Juan-José,Perea,#18,"Feb 23, 2000",Colombia,Bogotá  ,23,"1,80 m",Colombia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/496767-1659011545.png?lm=1,/fc-hansa-rostock/startseite/verein/,,right,1.50,m,juan-jose-perea
player,/tiago-tomas/profil/spieler/616344,Tiago,Tomás,#11,"Jun 16, 2002",Portugal,Cascais  ,21,"1,80 m",Portugal,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/616344-1695623995.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,Portugal U21,right,8.00,m,tiago-tomas
player,/serhou-guirassy/profil/spieler/270541,Serhou,Guirassy,#9,"Mar 12, 1996",France,Arles  ,27,"1,87 m",Guinea,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/270541-1691999444.jpg?lm=1,/vfb-stuttgart/startseite/verein/,Guinea,right,40.00,m,serhou-guirassy
player,/sasa-kalajdzic/profil/spieler/369567,Sasa,Kalajdzic,#18,"Jul 7, 1997",Austria,Wien  ,26,"2,00 m",Austria,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/369567-1624803519.jpg?lm=1,/wolverhampton-wanderers/startseite/verein/,Austria,right,12.00,m,sasa-kalajdzic
player,/tanguy-coulibaly/profil/spieler/618425,Tanguy,Coulibaly,,"Feb 18, 2001",France,Sèvres  ,22,"1,78 m",France,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/618425-1657182257.jpg?lm=1,/without-club/startseite/verein/,,left,2.00,m,tanguy-coulibaly
player,/silas/profil/spieler/612826,,Silas,#14,"Oct 6, 1998",DR Congo,Kinshasa  ,25,"1,89 m",DR Congo,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/612826-1657181986.png?lm=1,/vfb-stuttgart/startseite/verein/,DR Congo,right,8.00,m,silas
player,/darko-churlinov/profil/spieler/386786,Darko,Churlinov,#27,"Jul 11, 2000",Macedonia,Skopje  ,23,"1,80 m",North Macedonia,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/386786-1657182282.jpg?lm=1,/burnley-fc/startseite/verein/,North Macedonia,right,2.20,m,darko-churlinov
player,/chris-fuhrich/profil/spieler/272278,Chris,Führich,#27,"Jan 9, 1998",Germany,Castrop-Rauxel  ,25,"1,81 m",Germany,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/272278-1691999004.jpg?lm=1,/vfb-stuttgart/startseite/verein/,Germany,right,12.00,m,chris-fuhrich
player,/malick-sanogo/profil/spieler/692736,Malick,Sanogo,#23,"Jun 30, 2004",United States,"New York City, New York  ",19,"1,85 m",United States,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/692736-1682690755.jpg?lm=1,/1-fc-nuremberg-ii/startseite/verein/,,left,250,k,malick-sanogo
player,/nils-petersen/profil/spieler/42936,Nils,Petersen,#18,"Dec 6, 1988",East Germany (GDR),Wernigerode  ,34,"1,88 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/42936-1658413575.jpg?lm=1,/blankenburger-fv/startseite/verein/,,right,,,nils-petersen
player,/lucas-holer/profil/spieler/248999,Lucas,Höler,#9,"Jul 10, 1994",Germany,Achim  ,29,"1,84 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/248999-1658413525.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,5.00,m,lucas-holer
player,/michael-gregoritsch/profil/spieler/120205,Michael,Gregoritsch,#38,"Apr 18, 1994",Austria,Graz  ,29,"1,93 m",Austria,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/120205-1658413549.jpg?lm=1,/sc-freiburg/startseite/verein/,Austria,left,8.00,m,michael-gregoritsch
player,/roland-sallai/profil/spieler/332798,Roland,Sallai,#22,"May 22, 1997",Hungary,Budapest  ,26,"1,83 m",Hungary,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/332798-1658413418.jpg?lm=1,/sc-freiburg/startseite/verein/,Hungary,both,12.00,m,roland-sallai
player,/ritsu-doan/profil/spieler/358504,Ritsu,Doan,#42,"Jun 16, 1998",Japan,"Amagasaki, Hyogo  ",25,"1,72 m",Japan,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/358504-1658413443.jpg?lm=1,/sc-freiburg/startseite/verein/,Japan,left,18.00,m,ritsu-doan
player,/kevin-schade/profil/spieler/473050,Kevin,Schade,#9,"Nov 27, 2001",Germany,Potsdam  ,21,"1,85 m",Germany,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/473050-1658413463.jpg?lm=1,/brentford-fc/startseite/verein/,,right,25.00,m,kevin-schade
player,/noah-weisshaupt/profil/spieler/392163,Noah,Weißhaupt,#7,"Sep 20, 2001",Germany,Rostock  ,22,"1,81 m",Germany,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/392163-1658413281.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,4.00,m,noah-weisshaupt
player,/vincenzo-grifo/profil/spieler/185077,Vincenzo,Grifo,#32,"Apr 7, 1993",Germany,Pforzheim  ,30,"1,80 m",Italy,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/185077-1658413230.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,12.00,m,vincenzo-grifo
player,/woo-yeong-jeong/profil/spieler/297583,Woo-yeong,Jeong,#10,"Sep 20, 1999","Korea, South",Ulsan  ,24,"1,79 m","Korea, South",midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/297583-1658413502.jpg?lm=1,/vfb-stuttgart/startseite/verein/,South Korea,right,3.50,m,woo-yeong-jeong
player,/daniel-kofi-kyereh/profil/spieler/272587,Daniel-Kofi,Kyereh,#11,"Mar 8, 1996",Ghana,Accra  ,27,"1,79 m",Ghana,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/272587-1658413205.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,8.00,m,daniel-kofi-kyereh
player,/jonathan-schmid/profil/spieler/70285,Jonathan,Schmid,#20,"Jun 22, 1990",France,Strasbourg   ,33,"1,79 m",France,midfield - Right Midfield,https://img.a.transfermarkt.technology/portrait/header/70285-1658412605.jpg?lm=1,/sc-austria-lustenau/startseite/verein/,,right,600,k,jonathan-schmid
player,/robert-wagner/profil/spieler/690429,Robert,Wagner,#22,"Jul 14, 2003",Germany,Lahr  ,20,"1,81 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/690429-1658412782.jpg?lm=1,/spvgg-greuther-furth/startseite/verein/,Germany U20,right,1.40,m,robert-wagner
player,/merlin-rohl/profil/spieler/608832,Merlin,Röhl,#34,"Jul 5, 2002",Germany,Berlin  ,21,"1,92 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/608832-1691998462.jpg?lm=1,/sc-freiburg/startseite/verein/,Germany U21,both,3.00,m,merlin-rohl
player,/dzenan-pejcinovic/profil/spieler/819636,Dzenan,Pejcinovic,#18,"Feb 15, 2005",Germany,München  ,18,"1,88 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/819636-1689865855.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,Germany U19,left,1.00,m,dzenan-pejcinovic
player,/luca-waldschmidt/profil/spieler/196095,Luca,Waldschmidt,#9,"May 19, 1996",Germany,Siegen  ,27,"1,81 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/196095-1657203478.jpg?lm=1,/1-fc-koln/startseite/verein/,,left,3.00,m,luca-waldschmidt
player,/bartosz-bialek/profil/spieler/535551,Bartosz,Bialek,#17,"Nov 11, 2001",Poland,Brzeg  ,22,"1,91 m",Poland,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/535551-1657203695.jpg?lm=1,/kas-eupen/startseite/verein/,,right,2.00,m,bartosz-bialek
player,/omar-marmoush/profil/spieler/445939,Omar,Marmoush,#7,"Feb 7, 1999",Egypt,Kairo  ,24,"1,83 m",Egypt,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/445939-1696508916.jpg?lm=1,/eintracht-frankfurt/startseite/verein/,Egypt,right,8.00,m,omar-marmoush
player,/lukas-nmecha/profil/spieler/314288,Lukas,Nmecha,#10,"Dec 14, 1998",Germany,Hamburg  ,24,"1,85 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/314288-1657203640.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,12.00,m,lukas-nmecha
player,/jonas-wind/profil/spieler/391004,Jonas,Wind,#23,"Feb 7, 1999",Denmark,Hvidovre  ,24,"1,90 m",Denmark,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/391004-1689866009.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,Denmark,right,22.00,m,jonas-wind
player,/max-kruse/profil/spieler/36182,Max,Kruse,#10,"Mar 19, 1988",Germany,Reinbek  ,35,"1,80 m",Germany,Attack - Second Striker,https://img.a.transfermarkt.technology/portrait/header/36182-1688648961.jpg?lm=1,/sc-paderborn-07/startseite/verein/,,left,500,k,max-kruse
player,/patrick-wimmer/profil/spieler/533295,Patrick,Wimmer,#39,"May 30, 2001",Austria,Tulln  ,22,"1,82 m",Austria,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/533295-1657203456.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,18.00,m,patrick-wimmer
player,/lukas-ambros/profil/spieler/671548,Lukas,Ambros,#36,"Jun 5, 2004",Czech Republic,Dolní Němčí  ,19,"1,82 m",Czech Republic,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/671548-1689865542.jpg?lm=1,/sc-freiburg-ii/startseite/verein/,Czechia U20,left,200,k,lukas-ambros
player,/jakub-kaminski/profil/spieler/407098,Jakub,Kaminski,#16,"Jun 5, 2002",Poland,Ruda Śląska  ,21,"1,79 m",Poland,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/407098-1657203381.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,Poland U21,right,12.00,m,jakub-kaminski
player,/kevin-paredes/profil/spieler/711517,Kevin,Paredes,#40,"May 7, 2003",United States,"South Riding, Virginia  ",20,"1,70 m",United States,midfield - Left Midfield,https://img.a.transfermarkt.technology/portrait/header/711517-1657203115.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,USA,left,5.00,m,kevin-paredes
player,/yannick-gerhardt/profil/spieler/119277,Yannick,Gerhardt,#31,"Mar 13, 1994",Germany,Würselen  ,29,"1,84 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/119277-1657203024.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,left,6.00,m,yannick-gerhardt
player,/maximilian-arnold/profil/spieler/117674,Maximilian,Arnold,#27,"May 27, 1994",Germany,Riesa  ,29,"1,84 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/117674-1660652294.JPG?lm=1,/vfl-wolfsburg/startseite/verein/,,left,14.00,m,maximilian-arnold
player,/felix-nmecha/profil/spieler/406640,Felix,Nmecha,#8,"Oct 10, 2000",Germany,Hamburg  ,23,"1,90 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/406640-1692013355.jpg?lm=1,/borussia-dortmund/startseite/verein/,Germany,right,25.00,m,felix-nmecha
player,/mattias-svanberg/profil/spieler/342405,Mattias,Svanberg,#32,"Jan 5, 1999",Sweden,Malmö  ,24,"1,85 m",Sweden,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/342405-1689866072.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,Sweden,right,18.00,m,mattias-svanberg
player,/josuha-guilavogui/profil/spieler/93704,Josuha,Guilavogui,#23,"Sep 19, 1990",France,Toulon  ,33,"1,88 m",France,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/93704-1657202956.jpg?lm=1,/1-fsv-mainz-05/startseite/verein/,,right,2.00,m,josuha-guilavogui
player,/bartol-franjic/profil/spieler/370998,Bartol,Franjic,#28,"Jan 14, 2000",Croatia,Zagreb  ,23,"1,88 m",Croatia,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/370998-1657202932.jpg?lm=1,/sv-darmstadt-98/startseite/verein/,,left,3.00,m,bartol-franjic
player,/kilian-fischer/profil/spieler/435796,Kilian,Fischer,#2,"Oct 12, 2000",Germany,Miltenberg  ,23,"1,82 m",Germany,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/435796-1657202527.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,both,2.00,m,kilian-fischer
player,/ridle-baku/profil/spieler/327251,Ridle,Baku,#20,"Apr 8, 1998",Germany,Mainz  ,25,"1,76 m",Germany,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/327251-1657203077.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,13.00,m,ridle-baku
player,/nicolas-cozza/profil/spieler/485965,Nicolas,Cozza,#8,"Jan 8, 1999",France,Ganges  ,24,"1,78 m",France,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/485965-1689865641.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,left,3.50,m,nicolas-cozza
player,/paulo-otavio/profil/spieler/221611,,Paulo Otávio,#6,"Nov 23, 1994",Brazil,Ourinhos  ,28,"1,73 m",Brazil,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/221611-1657202635.jpg?lm=1,/al-sadd-sc/startseite/verein/,,left,4.00,m,paulo-otavio
player,/david-odogu/profil/spieler/897423,David,Odogu,#5,"Jun 3, 2006",,,17,"1,91 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/897423-1660658435.jpg?lm=1,/vfl-wolfsburg-u19/startseite/verein/,Germany U17,,,,david-odogu
player,/sebastiaan-bornauw/profil/spieler/338629,Sebastiaan,Bornauw,#3,"Mar 22, 1999",Belgium,Wemmel  ,24,"1,91 m",Belgium,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/338629-1657202272.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,7.00,m,sebastiaan-bornauw
player,/maxence-lacroix/profil/spieler/434224,Maxence,Lacroix,#4,"Apr 6, 2000",France,Villeneuve-Saint-Georges  ,23,"1,90 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/434224-1657202248.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,17.00,m,maxence-lacroix
player,/micky-van-de-ven/profil/spieler/557459,Micky,van de Ven,#37,"Apr 19, 2001",Netherlands,Wormer  ,22,"1,93 m",Netherlands,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/557459-1657202743.jpg?lm=1,/tottenham-hotspur/startseite/verein/,,left,40.00,m,micky-van-de-ven
player,/niklas-klinger/profil/spieler/192268,Niklas,Klinger,#30,"Oct 13, 1995",Germany,Wolfsburg  ,28,"1,87 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/192268-1657202222.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,right,100,k,niklas-klinger
player,/philipp-schulze/profil/spieler/574203,Philipp,Schulze,#35,"Jan 29, 2003",Germany,Neustadt am Rübenberge  ,20,"1,90 m",Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/574203-1657202192.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,,200,k,philipp-schulze
player,/pavao-pervan/profil/spieler/51977,Pavao,Pervan,#12,"Nov 13, 1987",Jugoslawien (SFR),Livno  ,36,"1,94 m",Austria,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/51977-1657202144.jpg?lm=1,/vfl-wolfsburg/startseite/verein/,,both,400,k,pavao-pervan
player,/maximilian-eggestein/profil/spieler/190284,Maximilian,Eggestein,#8,"Dec 8, 1996",Germany,Hannover  ,26,"1,81 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/190284-1658412761.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,10.00,m,maximilian-eggestein
player,/nicolas-hofler/profil/spieler/55099,Nicolas,Höfler,#27,"Mar 9, 1990",Germany,Überlingen  ,33,"1,81 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/55099-1658412737.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,2.50,m,nicolas-hofler
player,/yannik-keitel/profil/spieler/342039,Yannik,Keitel,#14,"Feb 15, 2000",Germany,Breisach am Rhein  ,23,"1,86 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/342039-1658412708.jpg?lm=1,/sc-freiburg/startseite/verein/,,both,4.00,m,yannik-keitel
player,/lukas-kubler/profil/spieler/93604,Lukas,Kübler,#17,"Aug 30, 1992",Germany,Bonn  ,31,"1,82 m",Germany,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/93604-1658412582.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,2.50,m,lukas-kubler
player,/hugo-siquet/profil/spieler/578680,Hugo,Siquet,#41,"Jul 9, 2002",Belgium,Marche-en-Famenne  ,21,"1,80 m",Belgium,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/578680-1658412344.jpg?lm=1,/cercle-brugge/startseite/verein/,Belgium U21,right,4.50,m,hugo-siquet
player,/kiliann-sildillia/profil/spieler/548348,Kiliann,Sildillia,#25,"May 16, 2002",France,Montigny-lès-Metz  ,21,"1,86 m",France,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/548348-1691998588.jpg?lm=1,/sc-freiburg/startseite/verein/,France U21,right,15.00,m,kiliann-sildillia
player,/kimberly-ezekwem/profil/spieler/453865,Kimberly,Ezekwem,#19,"Jun 19, 2001",Germany,München  ,22,"1,87 m",Germany,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/453865-1658412048.jpg?lm=1,/sc-paderborn-07/startseite/verein/,,left,350,k,kimberly-ezekwem
player,/christian-gunter/profil/spieler/93707,Christian,Günter,#30,"Feb 28, 1993",Germany,Villingen-Schwenningen  ,30,"1,84 m",Germany,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/93707-1658411784.jpg?lm=1,/sc-freiburg/startseite/verein/,,left,7.50,m,christian-gunter
player,/manuel-gulde/profil/spieler/45683,Manuel,Gulde,#5,"Feb 12, 1991",Germany,Mannheim  ,32,"1,84 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/45683-1658411711.jpg?lm=1,/sc-freiburg/startseite/verein/,,right,1.50,m,manuel-gulde
player,/kenneth-schmidt/profil/spieler/527276,Kenneth,Schmidt,#4,"Jun 3, 2002",Germany,Freiburg im Breisgau  ,21,"1,87 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/527276-1658503640.jpg?lm=1,/sc-freiburg/startseite/verein/,,left,3.00,m,kenneth-schmidt
